X Y
-22.915146414419667 3.0742124297142695e-34
-22.545547278703225 4.0428999904986997e-35
-22.17594814298677 1.3154630783933344e-34
-21.806349007270327 3.0956790665698794e-34
-21.436749871553886 7.493830601036519e-35
-21.06715073583743 1.073724154141237e-33
-20.69755160012099 4.957513190283258e-35
-20.327952464404547 1.3018749286571781e-33
-19.958353328688105 2.81434506272377e-34
-19.58875419297165 1.0454443555075403e-33
-19.219155057255207 8.336191987484909e-35
-18.849555921538766 2.007663200984329e-34
-18.47995678582231 1.8466209507257673e-34
-18.11035765010587 1.2733818004779985e-32
-17.740758514389427 3.4497588224822336e-33
-17.37115937867297 3.848238071753953e-34
-17.00156024295653 9.06685914017051e-36
-16.631961107240087 6.948440892293403e-33
-16.26236197152363 1.6802393141978137e-34
-15.89276283580719 3.9870838946748575e-34
-15.523163700090748 3.171158584495463e-36
-15.153564564374292 1.4297773717544329e-33
-14.78396542865785 1.5857329419697556e-33
-14.41436629294141 2.8199548828784655e-34
-14.044767157224953 1.7820187497387512e-34
-13.675168021508512 2.1941774089117977e-33
-13.30556888579207 7.966712429198459e-34
-12.935969750075614 1.2043326837850155e-33
-12.566370614359172 1.0870971756404517e-34
-12.19677147864273 2.534426666295112e-33
-11.827172342926275 0.0
-11.457573207209833 2.1183669372757054e-33
-11.087974071493392 4.81202634771007e-35
-10.718374935776936 2.7909829805579786e-34
-10.348775800060494 2.0562530540782986e-34
-9.979176664344052 6.07283927585597e-34
-9.609577528627597 9.297890372999023e-34
-9.239978392911155 2.2132527659739376e-33
-8.870379257194713 2.0804555889752926e-34
-8.500780121478257 2.7269750073351928e-31
-8.131180985761816 1.207620050012369e-28
-7.761581850045374 4.3203435847730925e-26
-7.391982714328918 1.1686995843101325e-23
-7.022383578612477 2.4067879452092927e-21
-6.652784442896035 3.7714252931688647e-19
-6.283185307179593 4.496980001674094e-17
-5.9135861714631375 4.080224670471901e-15
-5.543987035746696 2.817052210654361e-13
-5.174387900030254 1.479971675431245e-11
-4.804788764313798 5.916428226396623e-10
-4.435189628597357 1.7997554035341514e-08
-4.065590492880915 4.165959668005508e-07
-3.695991357164459 7.337773891863802e-06
-3.3263922214480175 9.83470366242773e-05
-2.956793085731576 0.0010030115191015493
-2.58719395001512 0.00778391799998449
-2.2175948142986783 0.045966165120481337
-1.8479956785822367 0.20655037251121763
-1.4783965428657808 0.7062547495283823
-1.1087974071493392 1.837572443401739
-0.7391982714328975 3.6381051463553056
-0.36959913571644165 5.480923152660114
0.0 6.283185307179587
0.36959913571644165 5.480923152660114
0.7391982714328975 3.6381051463553056
1.1087974071493392 1.8375724434017398
1.4783965428657808 0.7062547495283823
1.8479956785822367 0.20655037251121774
2.2175948142986783 0.04596616512048135
2.58719395001512 0.007783917999984494
2.956793085731576 0.0010030115191015493
3.3263922214480175 9.834703662427754e-05
3.695991357164459 7.337773891864152e-06
4.065590492880915 4.1659596680053903e-07
4.435189628597357 1.7997554035343893e-08
4.804788764313798 5.916428226389213e-10
5.174387900030254 1.479971675420916e-11
5.543987035746696 2.817052211448907e-13
5.9135861714631375 4.080224670471901e-15
6.283185307179593 4.496979914752845e-17
6.652784442896035 3.771424944623189e-19
7.022383578612477 2.4067888928204707e-21
7.391982714328918 1.1687207785257693e-23
7.761581850045374 4.319621005721928e-26
8.131180985761816 1.2136704979867372e-28
8.500780121478257 2.975843622024462e-31
8.870379257194713 2.174194351280903e-34
9.239978392911155 1.222984322595508e-34
9.609577528627597 3.397178673876411e-36
9.979176664344052 3.397178673876411e-34
10.348775800060494 2.663388080319106e-33
10.718374935776936 4.4027435613438285e-33
11.087974071493392 5.4354858782022574e-33
11.457573207209833 3.478710962049445e-33
11.827172342926275 0.0
12.19677147864273 1.95875911308606e-33
12.566370614359172 2.366088720599833e-33
12.935969750075614 1.2499733056793928e-33
13.30556888579207 9.328089816971993e-36
13.675168021508512 1.2775028202655656e-33
14.044767157224953 1.4522257843983925e-36
14.41436629294141 3.725692726774991e-33
14.78396542865785 1.5478357110988837e-33
15.153564564374292 1.110722323870719e-33
15.523163700090748 6.054654178067925e-34
15.89276283580719 3.372270230519236e-33
16.26236197152363 1.0213477563875091e-34
16.631961107240087 3.804152008629229e-33
17.00156024295653 5.981373327719305e-35
17.37115937867297 2.7276164585876873e-33
17.740758514389427 3.449758670870453e-33
18.11035765010587 1.8638631208252834e-35
18.47995678582231 1.5254286492889812e-34
18.849555921538766 5.8565178635987995e-33
19.219155057255207 1.6128469386210302e-35
19.58875419297165 2.3986758129076914e-33
19.958353328688105 1.7985779238675966e-34
20.327952464404547 1.925943098517934e-33
20.69755160012099 4.963621061182898e-35
21.06715073583743 1.17612872343821e-33
21.436749871553886 3.209999658091609e-34
21.806349007270327 1.0870971756404517e-34
22.17594814298677 3.1840339093634493e-35
22.545547278703225 5.9385310731025864e-33
22.915146414419667 1.187706214620517e-32
23.28474555013611 1.7393554810247227e-33
23.654344685852564 0.0
24.023943821569006 1.957116127940202e-32
24.393542957285447 3.0742124297142695e-34
24.763142093001903 4.0428999904986997e-35
25.132741228718345 1.3154630783933344e-34
25.502340364434787 3.0956790665698794e-34
25.871939500151242 3.131851654941725e-36
26.241538635867684 7.079367616562155e-35
26.611137771584126 2.879046083060373e-36
26.98073690730058 2.0893464855840046e-33
27.350336043017023 5.02716321576721e-35
27.719935178733465 3.893507806808658e-34
28.08953431444992 6.469566487738627e-34
28.459133450166362 9.63750012844787e-34
28.828732585882804 1.825962182792822e-33
29.19833172159926 1.5201620436697696e-33
29.5679308573157 5.185166203202062e-36
29.937529993032143 4.686189534642322e-34
30.3071291287486 4.632069651232031e-34
30.67672826446504 3.377666885305949e-34
31.046327400181482 6.238278725580944e-34
31.41592653589794 1.4094597329709987e-36
31.78552567161438 1.4138063600027353e-36
32.15512480733082 5.947547583760051e-35
32.52472394304728 4.56534580230698e-34
32.89432307876372 7.722331257875648e-35
33.26392221448016 1.0599540620608765e-34
33.6335213501966 1.2257295875104e-35
34.003120485913044 1.817162151565606e-34
34.372719621629514 1.172590587943026e-35
34.742318757345956 2.3575106240869198e-33
35.1119178930624 7.460655524197127e-35
35.48151702877884 0.0
35.85111616449528 1.0274110702701623e-32
36.22071530021172 2.021701539724209e-34
36.59031443592819 9.067123408532911e-35
36.959913571644634 1.5271590312522758e-35
37.329512707361076 4.1126166135226476e-35
37.69911184307752 1.9762927888144545e-35
38.06871097879396 2.1520327394466645e-33
38.4383101145104 1.453118101822381e-35
38.80790925022687 3.6217944487441595e-33
39.17750838594331 8.659555021254983e-34
39.547107521659754 2.720245511643929e-33
39.916706657376196 1.7078275819227043e-33
40.28630579309264 9.308052180001024e-34
40.65590492880908 6.978220568942848e-35
41.02550406452552 2.9035000515765007e-34
41.39510320024199 5.46208991268944e-35
41.76470233595843 3.1113629781466614e-35
42.134301471674874 2.7452617176049218e-34
42.503900607391316 1.7947936064996262e-34
42.87349974310776 1.6871346928119262e-35
43.2430988788242 4.064007690916605e-34
43.61269801454067 5.606671834815561e-35
43.98229715025711 2.569116372119036e-35
44.35189628597355 6.879286814599732e-35
44.721495421689994 3.397178673876411e-34
45.091094557406436 2.174194351280903e-34
45.46069369312288 2.174194351280903e-34
45.83029282883935 8.696777405123612e-34
46.19989196455579 8.696777405123612e-34
46.56949110027223 3.478710962049445e-33
46.93909023598867 5.565937539279112e-32
47.308689371705114 0.0
47.678288507421556 1.4353079897127836e-34
48.047887643138026 3.186182029678618e-35
48.41748677885447 7.643652016221925e-36
48.78708591457091 2.569116372119036e-35
49.15668505028735 4.492768796201553e-34
49.52628418600379 6.879286814599732e-35
49.895883321720234 3.05746080648877e-35
50.265482457436704 1.6944755658878082e-34
50.635081593153146 8.211161661632065e-36
51.00468072886959 1.02973085605736e-33
51.37427986458603 3.4186723500622445e-33
51.74387900030247 6.470090681528582e-34
52.11347813601891 9.55912213090245e-37
52.48307727173538 2.4667899664753058e-34
52.852676407451824 3.6710380857279812e-34
53.222275543168266 1.8467636247094917e-34
53.59187467888471 6.359716852098165e-33
53.96147381460115 5.427360901400393e-35
54.33107295031759 3.3353611548221504e-33
54.70067208603403 3.5570701135797326e-35
55.0702712217505 2.126683950145527e-34
55.439870357466944 5.97824654616404e-34
55.809469493183386 1.4630427687299777e-36
56.17906862889983 1.1626844011342016e-33
56.54866776461627 7.643652016221925e-36
56.91826690033271 3.05746080648877e-35
57.28786603604918 5.435485878202257e-35
57.65746517176562 5.435485878202257e-35
58.027064307482064 2.174194351280903e-34
58.396663443198506 0.0
58.76626257891495 8.696777405123612e-34
59.13586171463139 0.0
59.50546085034786 1.2035046019365778e-32
59.8750599860643 9.411154983075477e-34
60.24465912178074 4.285929990487937e-33
60.614258257497184 3.5326068516660166e-34
60.983857393213626 1.0602893191571276e-34
61.35345652893007 6.935486274947872e-34
61.72305566464654 2.1465588383425837e-33
62.09265480036298 1.6654050457422947e-35
62.46225393607942 4.165853864433252e-34
62.83185307179586 1.6702755456267e-33
63.201452207512304 1.9204580777212888e-33
63.571051343228746 8.898534457317827e-35
63.940650478945216 2.2784054876304025e-33
64.31024961466166 1.3299020672085984e-34
64.6798487503781 3.587152746792512e-33
65.04944788609454 1.3922466124847727e-34
65.41904702181098 9.680084809793888e-35
65.78864615752742 3.001437918034643e-33
66.1582452932439 6.408016824129487e-35
66.52784442896034 2.2501892528098282e-34
66.89744356467678 3.9357214633816996e-35
67.26704270039322 1.877719401971555e-35
67.63664183610966 3.799216348019156e-34
68.0062409718261 1.4160879305557289e-33
68.37584010754254 4.005331442658901e-33
68.74543924325901 8.176441797263428e-34
69.11503837897546 1.0870971756404517e-34
69.4846375146919 1.8557909603445578e-34
69.85423665040834 1.0188908509963034e-33
70.22383578612478 2.0377817019926075e-33
70.59343492184122 1.7393554810247227e-33
70.96303405755769 0.0
71.33263319327413 5.400543602067637e-34
71.70223232899058 3.560091148572676e-35
72.07183146470702 1.4132005914740097e-34
72.44143060042346 5.939636627003975e-34
72.8110297361399 3.0956790665698794e-34
73.18062887185637 7.95588729170465e-34
73.55022800757281 1.6770200173090687e-35
73.91982714328925 4.293163581432545e-35
74.2894262790057 1.335893522769991e-33
74.65902541472214 3.6510396747109273e-34
75.02862455043858 2.481094597285874e-38
75.39822368615505 2.84173244490675e-34
75.76782282187149 3.6405712394383624e-34
76.13742195758793 4.206262822014679e-36
76.50702109330437 4.567979495473679e-34
76.87662022902082 1.5361378808133596e-34
77.24621936473726 1.9078523760304188e-33
77.61581850045373 6.567611983536903e-34
77.98541763617017 4.751116535626428e-35
78.35501677188661 3.660569966402938e-34
78.72461590760305 3.142650851933267e-35
79.0942150433195 1.6446213997745512e-33
79.46381417903594 1.3568115164094725e-33
79.8334133147524 3.849491743792387e-34
80.20301245046885 9.690155583671416e-34
80.57261158618529 5.2457734154511104e-36
80.94221072190173 1.7329611380893333e-33
81.31180985761817 1.817162151565606e-34
81.68140899333461 5.893776560217298e-34
82.05100812905106 1.0870971756404517e-34
82.42060726476753 7.460655524197127e-35
82.79020640048397 0.0
83.15980553620041 2.999434000308408e-33
83.52940467191685 7.104397808348291e-34
83.89900380763329 1.116588693003004e-38
84.26860294334973 1.0469871826371661e-35
84.6382020790662 2.3570774847652543e-33
85.00780121478265 2.6128653013614874e-34
85.37740035049909 4.295815254729314e-34
85.74699948621553 2.6020491815541102e-33
86.11659862193197 8.005425884589436e-35
86.48619775764841 3.871589052852852e-34
86.85579689336488 1.1068145738948897e-34
87.22539602908132 4.6397125676621595e-34
87.59499516479777 1.1975137688693664e-34
87.96459430051421 9.393690026335937e-35
88.33419343623065 4.1594544323257e-34
88.70379257194709 1.8786034770526943e-34
89.07339170766356 1.879538476338809e-33
89.44299084338 4.2397041809383e-37
89.81258997909644 4.2808233435755386e-35
90.18218911481289 1.3461619075392162e-33
90.55178825052933 7.564362396782817e-35
90.92138738624577 3.229442976853763e-34
91.29098652196224 6.879286814599732e-35
91.66058565767868 9.817846367502827e-34
92.03018479339512 0.0
92.39978392911156 2.174194351280903e-34
92.769383064828 8.696777405123612e-34
93.13898220054445 0.0
93.50858133626092 5.565937539279112e-32
93.87818047197736 1.391484384819778e-32
94.2477796076938 5.565937539279112e-32
