X Y
17.00156024295653 5.821813042915881e-09
17.37115937867297 7.917799637726426e-09
17.740758514389427 8.514575451590438e-09
18.11035765010587 1.0530526922704965e-08
18.47995678582231 8.958972075515183e-09
18.849555921538766 8.257037321517019e-09
19.219155057255207 7.015696579582973e-09
19.58875419297165 5.184307744695137e-09
19.958353328688105 3.5905569581852445e-09
20.327952464404547 2.4156945673314312e-09
20.69755160012099 1.5528792651673701e-09
21.06715073583743 9.313923118145342e-10
21.436749871553886 5.281904331385033e-10
21.806349007270327 2.814459570739646e-10
22.17594814298677 1.3742026821235102e-10
22.545547278703225 6.08510309836043e-11
22.915146414419667 2.4172085858236492e-11
23.28474555013611 8.90000335254318e-12
23.654344685852564 3.931391646903354e-12
24.023943821569006 3.139113710730911e-12
24.393542957285447 3.537004751391741e-12
24.763142093001903 3.87869151104098e-12
25.132741228718345 3.795107589392366e-12
25.502340364434787 3.359190550786813e-12
25.871939500151242 2.7256121917768285e-12
26.241538635867684 2.059431936784615e-12
26.611137771584126 1.4580158531927264e-12
26.98073690730058 9.727460840096115e-13
27.350336043017023 6.12461638117123e-13
27.719935178733465 3.6376101446297107e-13
28.08953431444992 2.0297525565837212e-13
28.459133450166362 1.0581305549494133e-13
28.828732585882804 5.1041939968127944e-14
29.19833172159926 2.2563887158696715e-14
29.5679308573157 9.136790899384967e-15
29.937529993032143 3.575555320430589e-15
30.3071291287486 1.6638127310663966e-15
30.67672826446504 1.1562655043346662e-15
31.046327400181482 1.022183696989487e-15
31.41592653589794 8.639358827705624e-16
31.78552567161438 6.368391304561319e-16
32.15512480733082 3.8066062926913984e-16
32.52472394304728 1.7767159304657881e-16
32.89432307876372 5.57245315976629e-17
33.26392221448016 2.7299030954115528e-17
33.6335213501966 6.867047280579445e-17
34.003120485913044 1.4831510259706439e-16
34.372719621629514 2.644425138916122e-16
34.742318757345956 4.3755829827472014e-16
35.1119178930624 7.549523604540377e-16
35.48151702877884 1.3425748927305726e-15
35.85111616449528 2.3181975415259013e-15
36.22071530021172 3.701666069221411e-15
36.59031443592819 5.290806792496253e-15
36.959913571644634 6.581145567747296e-15
37.329512707361076 6.517550449207999e-15
37.69911184307752 4.431918079172145e-15
38.06871097879396 9.397007690568907e-16
38.4383101145104 1.8170950886891056e-15
38.80790925022687 2.4625623837686224e-14
39.17750838594331 1.026012920505234e-13
39.547107521659754 3.110566559534401e-13
39.916706657376196 7.45358222492423e-13
40.28630579309264 1.5823334223622716e-12
40.65590492880908 2.9855692618614494e-12
41.02550406452552 5.295498129596146e-12
41.39510320024199 8.604071023503018e-12
41.76470233595843 1.3037959204280489e-11
42.134301471674874 1.7971970631475525e-11
42.503900607391316 2.2970219508561035e-11
42.87349974310776 2.511296992643124e-11
43.2430988788242 2.3033124260447264e-11
43.61269801454067 1.6126712587745347e-11
43.98229715025711 4.833064225998977e-12
44.35189628597355 1.5256612709690597e-12
44.721495421689994 3.3972889636051085e-11
45.091094557406436 2.5503164112110525e-10
45.46069369312288 3.068394588320801e-10
45.83029282883935 3.4778530057247326e-09
46.19989196455579 2.8445387238715244e-09
46.56949110027223 5.2168982948410105e-09
46.93909023598867 5.368546944047035e-08
47.308689371705114 1.4327224233869546e-07
47.678288507421556 2.973069029278194e-07
48.047887643138026 2.3945087478200293e-06
48.41748677885447 1.147154141559407e-05
48.78708591457091 2.7813800301765983e-06
49.15668505028735 6.949711857674795e-07
49.52628418600379 9.919319529180265e-06
49.895883321720234 1.2731323837612514e-05
50.265482457436704 9.772022022262453e-05
50.635081593153146 4.138203693796621e-06
51.00468072886959 1.7289108702383483e-07
51.37427986458603 1.3084599618724223e-06
51.74387900030247 3.1953704431572823e-07
52.11347813601891 1.3043456935482373e-07
52.48307727173538 4.543408652326429e-09
52.852676407451824 5.244270637694749e-09
53.222275543168266 3.703667770864724e-09
53.59187467888471 1.2825230486533849e-09
53.96147381460115 5.810493843332481e-10
54.33107295031759 2.0278639797905494e-10
54.70067208603403 4.304048308339003e-11
55.0702712217505 3.2482993007673673e-12
55.439870357466944 2.5352102761412397e-12
55.809469493183386 1.0922621845945795e-11
56.17906862889983 1.8298416467716043e-11
56.54866776461627 2.071060199612398e-11
56.91826690033271 1.8430830857262844e-11
57.28786603604918 1.4954983203116398e-11
57.65746517176562 1.0655240183550857e-11
58.027064307482064 6.833210137585321e-12
58.396663443198506 4.180073710649469e-12
58.76626257891495 2.2369596915714484e-12
59.13586171463139 1.1240885936577852e-12
59.50546085034786 4.851944990214425e-13
59.8750599860643 1.8122285320017664e-13
60.24465912178074 5.545719224923517e-14
60.614258257497184 1.4573257145954144e-14
60.983857393213626 4.914256057913102e-15
61.35345652893007 4.320336775168363e-15
61.72305566464654 3.749775254658328e-15
62.09265480036298 2.6529425652549358e-15
62.46225393607942 1.79900671372017e-15
62.83185307179586 2.2882068600109576e-15
63.201452207512304 4.0687124444066884e-15
63.571051343228746 6.784025474071929e-15
63.940650478945216 9.621194215115136e-15
64.31024961466166 1.1624165864647858e-14
64.6798487503781 1.2690373317034605e-14
65.04944788609454 1.200317392278795e-14
65.41904702181098 1.0358555857565675e-14
65.78864615752742 8.28145149269688e-15
66.1582452932439 7.214504776050266e-15
66.52784442896034 5.145383332130518e-15
66.89744356467678 6.784297477389345e-14
67.26704270039322 1.4933559199318842e-13
67.63664183610966 5.079300405764896e-13
68.0062409718261 2.2970969926969026e-13
68.37584010754254 1.992559232865889e-11
68.74543924325901 4.648496754168194e-10
69.11503837897546 1.4579224485971224e-09
69.4846375146919 7.450558381795671e-10
69.85423665040834 2.0379126248414287e-09
70.22383578612478 8.799488394730037e-09
70.59343492184122 1.1519736191979773e-08
70.96303405755769 1.9581465513028505e-08
71.33263319327413 1.2825777141592188e-08
71.70223232899058 1.5382441773718324e-09
72.07183146470702 2.2587182931005098e-09
72.44143060042346 1.1943679622319302e-10
72.8110297361399 2.1123294291269122e-10
73.18062887185637 2.3181368607467647e-11
73.55022800757281 1.2289980161118106e-12
73.91982714328925 4.431977963499005e-13
74.2894262790057 3.701132914803637e-13
74.65902541472214 1.25039996919012e-13
75.02862455043858 3.75700611276098e-14
75.39822368615505 7.723942553525925e-15
75.76782282187149 9.680898451443349e-16
76.13742195758793 1.1991879881290665e-15
76.50702109330437 2.7808645549383745e-15
76.87662022902082 3.6638770034417296e-15
77.24621936473726 3.6320340336244404e-15
77.61581850045373 2.961469832956375e-15
77.98541763617017 2.1605377028713095e-15
78.35501677188661 1.3889477990394463e-15
78.72461590760305 8.091346079194144e-16
79.0942150433195 4.4137998989040044e-16
79.46381417903594 2.325463873695886e-16
79.8334133147524 1.3784582647330197e-16
80.20301245046885 1.124105023947556e-16
80.57261158618529 1.206142813728347e-16
80.94221072190173 1.5526837583581928e-16
81.31180985761817 2.2018177177918502e-16
81.68140899333461 3.1629582120040564e-16
82.05100812905106 5.008844184500997e-16
82.42060726476753 7.43207152700967e-16
82.79020640048397 1.1899593973758935e-15
83.15980553620041 1.5975048588742653e-15
83.52940467191685 2.0464337494526016e-15
83.89900380763329 2.573086371745534e-14
84.26860294334973 8.350678337498168e-13
84.6382020790662 1.7872571171741116e-12
85.00780121478265 4.2030113037552916e-12
85.37740035049909 2.0213078030821622e-11
85.74699948621553 6.416098927500942e-10
86.11659862193197 2.9489363635716603e-09
86.48619775764841 1.419162112331023e-09
86.85579689336488 1.0147566594689109e-09
87.22539602908132 8.723474040717369e-10
87.59499516479777 1.4684289069754467e-10
87.96459430051421 7.621851040936728e-11
88.33419343623065 1.9763839193992277e-13
88.70379257194709 1.3815414471239587e-12
89.07339170766356 1.7823006309029925e-14
89.44299084338 3.4700140063533495e-15
89.81258997909644 3.5219939877858397e-15
90.18218911481289 1.3717105973321072e-15
90.55178825052933 1.465471161080715e-15
90.92138738624577 5.7772573850785e-16
91.29098652196224 2.704923894711985e-16
91.66058565767868 9.312732795582813e-17
92.03018479339512 4.585908418261759e-17
92.39978392911156 3.732578008252146e-17
92.769383064828 3.7263536225443856e-17
93.13898220054445 3.332937276977057e-17
93.50858133626092 3.2326436770310917e-17
93.87818047197736 3.34245742662208e-17
94.2477796076938 3.6993646589881585e-17
